3.000000000000000000e+00;3.497041666068850141e+00;1.700000000000000000e+01;9.474786857846720922e-01;3.198189174888669273e-01
-3.000000000000000000e+00;5.929583339311506052e-01;0.000000000000000000e+00;-3.198189174888669273e-01;9.474786857846720922e-01
