5.199122989862130950e+00;1.758349216789134672e+01;9.891977568801584297e-01;-1.465871678669836420e-01;9.891977568801583187e-01;-1.465871678669836142e-01
2.266055106894913962e+00;5.999999999999999112e+00;1.465871678669836420e-01;9.891977568801584297e-01;1.465871678669836142e-01;9.891977568801583187e-01
